Company_Code,Transaction_Type,Transaction_Type_Description,Transaction_Category_Label,Document_Number,Line_Number,Document_Date,Document_Entry_Date,Transaction_Date,Fiscal_Year,Fiscal_Period,Bank_GL_Account,GL_Account_Description,Account_Type,Account_Normal_Balance,Account_L1_Group,Account_L2_Group,Account_L3_Group,Site_Code,Site_Description,Reference,Transaction_Currency,Amount,Amount_in_Home_Curr,Debit_Credit_Flag,Debit_Credit_Label,Rate_Type,Business_Partner_Code,Business_Partner_Description,Business_Partner_Type,Business_Partner_City,Business_Partner_State,Contra_Transaction_Type,Contra_Invoice_Number,Transaction_Category,User_Name
1100,B02,HDFC CMRG-00930310001240,Cash,25010027,1,21/10/24,21/10/24,22/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010027,INR,1700000.000000000,1700000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010027,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010028,1,21/10/24,21/10/24,22/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010028,INR,9712097.120000001,9712097.120000001,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010028,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010084,1,22/10/24,22/10/24,23/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010084,INR,2900000.000000000,2900000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010084,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010085,1,22/10/24,22/10/24,23/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010085,INR,10400000.000000000,10400000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010085,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010086,1,22/10/24,22/10/24,23/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010086,INR,1733151.450000000,1733151.450000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010086,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010087,1,22/10/24,22/10/24,23/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010087,INR,18083.19,18083.19,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010087,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010091,1,23/10/24,23/10/24,24/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010091,INR,20000,20000,1,Debit,SLS,LCU101331,J B TRADING,Local Customer,FBD,Haryana,B02,25010091,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010170,1,23/10/24,23/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010170,INR,2400000.000000000,2400000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010170,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010171,1,24/10/24,24/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010171,INR,4800000.000000000,4800000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010171,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010172,1,24/10/24,24/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010172,INR,5000000.000000000,5000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010172,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010174,1,24/10/24,24/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010174,INR,15000000.000000000,15000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010174,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010175,1,24/10/24,24/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010175,INR,40000000.000000000,40000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010175,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010177,1,24/10/24,24/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010177,INR,50000000.000000000,50000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010177,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010178,1,24/10/24,24/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010178,INR,50000000.000000000,50000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010178,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010183,1,24/10/24,24/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010183,INR,5240051.730000000,5240051.730000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010183,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010184,1,24/10/24,24/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010184,INR,1162414.770000000,1162414.770000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010184,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010185,1,23/10/24,23/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010185,INR,119018.31,119018.31,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010185,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010187,1,23/10/24,23/10/24,25/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010187,INR,30000000.000000000,30000000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010187,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010249,1,27/10/24,27/10/24,28/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010249,INR,2900000.000000000,2900000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010249,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010250,1,27/10/24,27/10/24,28/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010250,INR,51700000.000000000,51700000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010250,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010258,1,25/10/24,25/10/24,28/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010258,INR,4889573.030000000,4889573.030000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010258,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010259,1,25/10/24,25/10/24,28/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010259,INR,67870.88,67870.88,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010259,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010268,1,25/10/24,25/10/24,28/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010268,INR,28300000.000000000,28300000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010268,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010276,1,25/10/24,25/10/24,28/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010276,INR,30000000.000000000,30000000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010276,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010277,1,25/10/24,25/10/24,28/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010277,INR,33190000.000000000,33190000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010277,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010304,1,25/10/24,25/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010304,INR,2900000.000000000,2900000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010304,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25010305,1,25/10/24,25/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010305,INR,51700000.000000000,51700000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010305,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25010306,1,25/10/24,25/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010306,INR,51700000.000000000,51700000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010306,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25010307,1,25/10/24,25/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010307,INR,2900000.000000000,2900000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010307,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25010361,1,28/10/24,28/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010361,INR,15100000.000000000,15100000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010361,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010362,1,28/10/24,28/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010362,INR,2900000.000000000,2900000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010362,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010363,1,28/10/24,28/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010363,INR,12119821.370000001,12119821.370000001,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010363,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010364,1,28/10/24,28/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010364,INR,68630.3,68630.3,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010364,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010450,1,29/10/24,29/10/24,29/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010450,INR,180000,180000,1,Debit,SLS,LCU100393,JVK ENTERPRISES,Local Customer,FBD,Haryana,B02,25010450,10,gautams
1100,B02,HDFC CMRG-00930310001240,Cash,25010460,1,29/10/24,29/10/24,30/10/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010460,INR,60000,60000,1,Debit,SLS,LCU100393,JVK ENTERPRISES,Local Customer,FBD,Haryana,B02,25010460,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010512,1,29/10/24,29/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010512,INR,8881.75,8881.75,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010512,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010514,1,29/10/24,29/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010514,INR,17800000.000000000,17800000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010514,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010516,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010516,INR,20000000.000000000,20000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010516,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010517,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010517,INR,6000000.000000000,6000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010517,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010518,1,29/10/24,29/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010518,INR,6000000.000000000,6000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010518,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010519,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010519,INR,47953.56,47953.56,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010519,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010520,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010520,INR,600000,600000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010520,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010522,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010522,INR,33000000.000000000,33000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010522,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010525,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010525,INR,10000000.000000000,10000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010525,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010553,1,29/10/24,29/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010553,INR,229120.44,229120.44,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010553,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010554,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010554,INR,16100633.070000000,16100633.070000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010554,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010555,1,01/11/24,01/11/24,04/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010555,INR,783313.78,783313.78,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010555,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010562,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010562,INR,80000000.000000000,80000000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010562,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010563,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010563,INR,78460000.000000000,78460000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010563,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010564,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010564,INR,5900000.000000000,5900000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010564,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010565,1,31/10/24,31/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010565,INR,31600000.000000000,31600000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010565,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010570,1,30/10/24,30/10/24,04/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010570,INR,80000000.000000000,80000000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010570,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010617,1,30/10/24,30/10/24,05/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010617,INR,16900000.000000000,16900000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010617,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25010618,1,30/10/24,30/10/24,05/11/24,2024,7,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010618,INR,6000000.000000000,6000000.000000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010618,10,harshp
1100,B02,HDFC CMRG-00930310001240,Cash,25010649,1,04/11/24,04/11/24,05/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010649,INR,47511000.000000000,47511000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010649,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010650,1,04/11/24,04/11/24,05/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010650,INR,5310000.000000000,5310000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010650,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010651,1,04/11/24,04/11/24,05/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010651,INR,70000,70000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010651,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010704,1,05/11/24,05/11/24,06/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010704,INR,15250000.000000000,15250000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010704,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010707,1,05/11/24,05/11/24,06/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010707,INR,10000000.000000000,10000000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010707,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010708,1,05/11/24,05/11/24,06/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010708,INR,34828891.700000003,34828891.700000003,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010708,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010748,1,06/11/24,06/11/24,07/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010748,INR,29200000.000000000,29200000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010748,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010751,1,06/11/24,06/11/24,07/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010751,INR,6199775.430000000,6199775.430000000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010751,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010753,1,06/11/24,06/11/24,07/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010753,INR,20000,20000,1,Debit,SLS,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010753,10,job
1100,B02,HDFC CMRG-00930310001240,Cash,25010788,1,07/11/24,07/11/24,08/11/24,2024,8,BS2030202001,HDFC CMR - 00930310001240,Balance Sheet,Credit,Current liabilities,Borrowings,Cash Credits,CMR-HO,"CMR Green Corporate, Haryana",B02B02/25010788,INR,1150000.000000000,1150000.000000000,2,Credit,PUR,IBP100036,CMR GREEN TECHNO,Related Party,FBD,Haryana,B02,25010788,10,job
